worker_id,year,month,platform,monthly_income,workdays,n_platforms_active,is_holiday_season,pattern,job,work_type
17,2025,1,숨고,1431000,17,2,1,irregular,professional,secondary
17,2025,2,숨고,582000,7,2,1,irregular,professional,secondary
17,2025,3,숨고,651000,8,2,0,irregular,professional,secondary
17,2025,4,숨고,478000,6,2,0,irregular,professional,secondary
17,2025,5,숨고,3412000,14,2,0,irregular,professional,secondary
17,2025,6,숨고,447000,4,2,0,irregular,professional,secondary
17,2025,7,숨고,0,0,0,0,irregular,professional,secondary
17,2025,8,숨고,0,0,0,0,irregular,professional,secondary
17,2025,9,숨고,379000,5,1,1,irregular,professional,secondary
17,2025,10,숨고,1139000,14,2,0,irregular,professional,secondary
17,2025,11,숨고,446000,4,2,0,irregular,professional,secondary
17,2025,12,숨고,1595000,14,2,1,irregular,professional,secondary
17,2026,1,숨고,2628000,15,2,1,irregular,professional,secondary
17,2026,2,숨고,3311000,15,2,1,irregular,professional,secondary
17,2026,3,숨고,4024000,17,2,0,irregular,professional,secondary
17,2026,4,숨고,3006000,14,2,0,irregular,professional,secondary
17,2026,5,숨고,2437000,15,2,0,irregular,professional,secondary
18,2024,6,바로고,1491000,19,3,0,regular,delivery_transport,primary
18,2024,7,바로고,1653000,16,3,0,regular,delivery_transport,primary
18,2024,8,바로고,1658000,16,3,0,regular,delivery_transport,primary
18,2024,9,바로고,1912000,19,3,1,regular,delivery_transport,primary
18,2024,10,바로고,1985000,20,3,0,regular,delivery_transport,primary
18,2024,11,바로고,1614000,18,3,0,regular,delivery_transport,primary
18,2024,12,바로고,2274000,25,3,1,regular,delivery_transport,primary
18,2025,1,바로고,1604000,19,3,1,regular,delivery_transport,primary
18,2025,2,바로고,1658000,18,3,1,regular,delivery_transport,primary
18,2025,3,바로고,1927000,21,3,0,regular,delivery_transport,primary
18,2025,4,바로고,1824000,22,3,0,regular,delivery_transport,primary
18,2025,5,바로고,1759000,19,3,0,regular,delivery_transport,primary
18,2025,6,바로고,1890000,25,3,0,regular,delivery_transport,primary
18,2025,7,바로고,1795000,20,3,0,regular,delivery_transport,primary
18,2025,8,바로고,1847000,19,3,0,regular,delivery_transport,primary
18,2025,9,바로고,2076000,24,3,1,regular,delivery_transport,primary
18,2025,10,바로고,2079000,27,3,0,regular,delivery_transport,primary
18,2025,11,바로고,1723000,21,3,0,regular,delivery_transport,primary
18,2025,12,바로고,1907000,23,3,1,regular,delivery_transport,primary
18,2026,1,바로고,1622000,19,3,1,regular,delivery_transport,primary
18,2026,2,바로고,1284000,15,3,1,regular,delivery_transport,primary
18,2026,3,바로고,1808000,22,3,0,regular,delivery_transport,primary
18,2026,4,바로고,1758000,21,3,0,regular,delivery_transport,primary
18,2026,5,바로고,2315000,23,3,0,regular,delivery_transport,primary
19,2024,6,셀렉트스타,2092000,25,2,0,irregular,simple_computer,primary
19,2024,7,셀렉트스타,597000,6,1,0,irregular,simple_computer,primary
19,2024,8,셀렉트스타,0,0,0,0,irregular,simple_computer,primary
19,2024,9,셀렉트스타,0,0,0,1,irregular,simple_computer,primary
19,2024,10,셀렉트스타,0,0,0,0,irregular,simple_computer,primary
19,2024,11,셀렉트스타,0,0,0,0,irregular,simple_computer,primary
19,2024,12,셀렉트스타,0,0,0,1,irregular,simple_computer,primary
19,2025,1,셀렉트스타,640000,7,1,1,irregular,simple_computer,primary
19,2025,2,셀렉트스타,2007000,22,2,1,irregular,simple_computer,primary
19,2025,3,셀렉트스타,739000,8,2,0,irregular,simple_computer,primary
19,2025,4,셀렉트스타,0,0,0,0,irregular,simple_computer,primary
19,2025,5,셀렉트스타,101000,1,1,0,irregular,simple_computer,primary
19,2025,6,셀렉트스타,1532000,16,2,0,irregular,simple_computer,primary
19,2025,7,셀렉트스타,1820000,18,2,0,irregular,simple_computer,primary
19,2025,8,셀렉트스타,1491000,17,2,0,irregular,simple_computer,primary
19,2025,9,셀렉트스타,0,0,0,1,irregular,simple_computer,primary
19,2025,10,셀렉트스타,0,0,0,0,irregular,simple_computer,primary
19,2025,11,셀렉트스타,514000,6,1,0,irregular,simple_computer,primary
19,2025,12,셀렉트스타,0,0,0,1,irregular,simple_computer,primary
19,2026,1,셀렉트스타,0,0,0,1,irregular,simple_computer,primary
19,2026,2,셀렉트스타,0,0,0,1,irregular,simple_computer,primary
19,2026,3,셀렉트스타,0,0,0,0,irregular,simple_computer,primary
19,2026,4,셀렉트스타,0,0,0,0,irregular,simple_computer,primary
19,2026,5,셀렉트스타,0,0,0,0,irregular,simple_computer,primary
20,2024,6,카카오T대리,1662000,25,2,0,seasonal,delivery_transport,primary
20,2024,7,카카오T대리,1210000,16,2,0,seasonal,delivery_transport,primary
20,2024,8,카카오T대리,1309000,21,2,0,seasonal,delivery_transport,primary
20,2024,9,카카오T대리,1428000,24,2,1,seasonal,delivery_transport,primary
20,2024,10,카카오T대리,1333000,20,2,0,seasonal,delivery_transport,primary
20,2024,11,카카오T대리,1534000,20,2,0,seasonal,delivery_transport,primary
20,2024,12,카카오T대리,1599000,24,2,1,seasonal,delivery_transport,primary
20,2025,1,카카오T대리,1134000,15,2,1,seasonal,delivery_transport,primary
20,2025,2,카카오T대리,1262000,21,2,1,seasonal,delivery_transport,primary
20,2025,3,카카오T대리,1167000,18,2,0,seasonal,delivery_transport,primary
20,2025,4,카카오T대리,1366000,20,2,0,seasonal,delivery_transport,primary
20,2025,5,카카오T대리,1477000,19,2,0,seasonal,delivery_transport,primary
20,2025,6,카카오T대리,1397000,21,2,0,seasonal,delivery_transport,primary
20,2025,7,카카오T대리,1525000,25,2,0,seasonal,delivery_transport,primary
20,2025,8,카카오T대리,1458000,20,2,0,seasonal,delivery_transport,primary
20,2025,9,카카오T대리,1731000,22,2,1,seasonal,delivery_transport,primary
20,2025,10,카카오T대리,1501000,19,2,0,seasonal,delivery_transport,primary
20,2025,11,카카오T대리,1931000,28,2,0,seasonal,delivery_transport,primary
20,2025,12,카카오T대리,2157000,24,2,1,seasonal,delivery_transport,primary
20,2026,1,카카오T대리,1199000,17,2,1,seasonal,delivery_transport,primary
20,2026,2,카카오T대리,1360000,19,2,1,seasonal,delivery_transport,primary
20,2026,3,카카오T대리,1507000,19,2,0,seasonal,delivery_transport,primary
20,2026,4,카카오T대리,1485000,20,2,0,seasonal,delivery_transport,primary
20,2026,5,카카오T대리,1775000,24,2,0,seasonal,delivery_transport,primary
21,2024,6,숨고,956000,11,1,0,irregular,professional,primary
21,2024,7,숨고,3090000,23,1,0,irregular,professional,primary
21,2024,8,숨고,495000,5,1,0,irregular,professional,primary
21,2024,9,숨고,5563000,29,1,1,irregular,professional,primary
21,2024,10,숨고,2923000,25,1,0,irregular,professional,primary
21,2024,11,숨고,3994000,24,1,0,irregular,professional,primary
21,2024,12,숨고,4202000,23,1,1,irregular,professional,primary
21,2025,1,숨고,4138000,27,1,1,irregular,professional,primary
21,2025,2,숨고,1730000,16,1,1,irregular,professional,primary
21,2025,3,숨고,0,0,0,0,irregular,professional,primary
21,2025,4,숨고,0,0,0,0,irregular,professional,primary
21,2025,5,숨고,2366000,28,1,0,irregular,professional,primary
21,2025,6,숨고,4089000,26,1,0,irregular,professional,primary
21,2025,7,숨고,1617000,19,1,0,irregular,professional,primary
21,2025,8,숨고,2692000,29,1,0,irregular,professional,primary
21,2025,9,숨고,4784000,25,1,1,irregular,professional,primary
21,2025,10,숨고,4511000,31,1,0,irregular,professional,primary
21,2025,11,숨고,1788000,16,1,0,irregular,professional,primary
21,2025,12,숨고,0,0,0,1,irregular,professional,primary
21,2026,1,숨고,784000,9,1,1,irregular,professional,primary
21,2026,2,숨고,4579000,31,1,1,irregular,professional,primary
21,2026,3,숨고,2878000,28,1,0,irregular,professional,primary
21,2026,4,숨고,757000,9,1,0,irregular,professional,primary
21,2026,5,숨고,3584000,30,1,0,irregular,professional,primary
22,2024,6,크몽,2961000,17,1,0,regular,professional,primary
22,2024,7,크몽,5017000,23,1,0,regular,professional,primary
22,2024,8,크몽,4747000,27,1,0,regular,professional,primary
22,2024,9,크몽,2915000,15,1,1,regular,professional,primary
22,2024,10,크몽,2673000,12,1,0,regular,professional,primary
22,2024,11,크몽,3460000,20,1,0,regular,professional,primary
22,2024,12,크몽,4575000,25,1,1,regular,professional,primary
22,2025,1,크몽,4452000,21,1,1,regular,professional,primary
22,2025,2,크몽,4352000,26,1,1,regular,professional,primary
22,2025,3,크몽,4247000,25,1,0,regular,professional,primary
22,2025,4,크몽,3046000,14,1,0,regular,professional,primary
22,2025,5,크몽,3598000,20,1,0,regular,professional,primary
22,2025,6,크몽,3828000,22,1,0,regular,professional,primary
22,2025,7,크몽,4389000,24,1,0,regular,professional,primary
22,2025,8,크몽,4478000,20,1,0,regular,professional,primary
22,2025,9,크몽,3668000,20,1,1,regular,professional,primary
22,2025,10,크몽,3690000,22,1,0,regular,professional,primary
22,2025,11,크몽,4421000,21,1,0,regular,professional,primary
22,2025,12,크몽,3809000,17,1,1,regular,professional,primary
22,2026,1,크몽,4025000,18,1,1,regular,professional,primary
22,2026,2,크몽,4333000,20,1,1,regular,professional,primary
22,2026,3,크몽,3583000,19,1,0,regular,professional,primary
22,2026,4,크몽,4248000,21,1,0,regular,professional,primary
22,2026,5,크몽,4570000,26,1,0,regular,professional,primary
23,2024,6,크몽,1411000,15,1,0,regular,professional,secondary
23,2024,7,크몽,1358000,14,1,0,regular,professional,secondary
23,2024,8,크몽,1519000,17,1,0,regular,professional,secondary
23,2024,9,크몽,1772000,16,1,1,regular,professional,secondary
23,2024,10,크몽,1325000,13,1,0,regular,professional,secondary
23,2024,11,크몽,1485000,16,1,0,regular,professional,secondary
23,2024,12,크몽,1868000,21,1,1,regular,professional,secondary
23,2025,1,크몽,1524000,18,1,1,regular,professional,secondary
23,2025,2,크몽,1350000,16,1,1,regular,professional,secondary
23,2025,3,크몽,1504000,15,1,0,regular,professional,secondary
23,2025,4,크몽,1510000,13,1,0,regular,professional,secondary
23,2025,5,크몽,1504000,18,1,0,regular,professional,secondary
23,2025,6,크몽,1793000,20,1,0,regular,professional,secondary
23,2025,7,크몽,1174000,14,1,0,regular,professional,secondary
23,2025,8,크몽,2322000,20,1,0,regular,professional,secondary
23,2025,9,크몽,1359000,15,1,1,regular,professional,secondary
23,2025,10,크몽,1268000,13,1,0,regular,professional,secondary
23,2025,11,크몽,1332000,13,1,0,regular,professional,secondary
23,2025,12,크몽,2121000,20,1,1,regular,professional,secondary
23,2026,1,크몽,958000,9,1,1,regular,professional,secondary
23,2026,2,크몽,1716000,17,1,1,regular,professional,secondary
23,2026,3,크몽,1468000,16,1,0,regular,professional,secondary
23,2026,4,크몽,1242000,12,1,0,regular,professional,secondary
23,2026,5,크몽,1972000,20,1,0,regular,professional,secondary
24,2024,6,트위치,215000,4,2,0,irregular,creative,occasional
24,2024,7,트위치,944000,11,2,0,irregular,creative,occasional
24,2024,8,트위치,0,0,0,0,irregular,creative,occasional
24,2024,9,트위치,593000,10,2,1,irregular,creative,occasional
24,2024,10,트위치,145000,2,1,0,irregular,creative,occasional
24,2024,11,트위치,153000,2,1,0,irregular,creative,occasional
24,2024,12,트위치,68000,1,1,1,irregular,creative,occasional
24,2025,1,트위치,151000,3,1,1,irregular,creative,occasional
24,2025,2,트위치,0,0,0,1,irregular,creative,occasional
24,2025,3,트위치,554000,9,2,0,irregular,creative,occasional
24,2025,4,트위치,0,0,0,0,irregular,creative,occasional
24,2025,5,트위치,272000,5,2,0,irregular,creative,occasional
24,2025,6,트위치,0,0,0,0,irregular,creative,occasional
24,2025,7,트위치,0,0,0,0,irregular,creative,occasional
24,2025,8,트위치,541000,10,2,0,irregular,creative,occasional
24,2025,9,트위치,616000,10,2,1,irregular,creative,occasional
24,2025,10,트위치,715000,12,2,0,irregular,creative,occasional
24,2025,11,트위치,62000,1,1,0,irregular,creative,occasional
24,2025,12,트위치,119000,2,1,1,irregular,creative,occasional
24,2026,1,트위치,1765000,13,2,1,irregular,creative,occasional
24,2026,2,트위치,759000,11,2,1,irregular,creative,occasional
24,2026,3,트위치,0,0,0,0,irregular,creative,occasional
24,2026,4,트위치,285000,5,2,0,irregular,creative,occasional
24,2026,5,트위치,552000,11,2,0,irregular,creative,occasional
25,2024,6,숨고,1867000,11,1,0,irregular,professional,secondary
25,2024,7,숨고,1316000,9,1,0,irregular,professional,secondary
25,2024,8,숨고,550000,4,1,0,irregular,professional,secondary
25,2024,9,숨고,2421000,14,1,1,irregular,professional,secondary
25,2024,10,숨고,2297000,14,1,0,irregular,professional,secondary
25,2024,11,숨고,1537000,12,1,0,irregular,professional,secondary
25,2024,12,숨고,1623000,13,1,1,irregular,professional,secondary
25,2025,1,숨고,3616000,11,1,1,irregular,professional,secondary
25,2025,2,숨고,1912000,14,1,1,irregular,professional,secondary
25,2025,3,숨고,405000,3,1,0,irregular,professional,secondary
25,2025,4,숨고,3821000,12,1,0,irregular,professional,secondary
25,2025,5,숨고,675000,5,1,0,irregular,professional,secondary
25,2025,6,숨고,4105000,12,1,0,irregular,professional,secondary
25,2025,7,숨고,726000,5,1,0,irregular,professional,secondary
25,2025,8,숨고,978000,7,1,0,irregular,professional,secondary
25,2025,9,숨고,604000,5,1,1,irregular,professional,secondary
25,2025,10,숨고,556000,4,1,0,irregular,professional,secondary
25,2025,11,숨고,920000,6,1,0,irregular,professional,secondary
25,2025,12,숨고,0,0,0,1,irregular,professional,secondary
25,2026,1,숨고,0,0,0,1,irregular,professional,secondary
25,2026,2,숨고,0,0,0,1,irregular,professional,secondary
25,2026,3,숨고,549000,3,1,0,irregular,professional,secondary
25,2026,4,숨고,607000,4,1,0,irregular,professional,secondary
25,2026,5,숨고,2586000,13,1,0,irregular,professional,secondary
26,2024,6,바로고,3161000,25,3,0,regular,delivery_transport,primary
26,2024,7,바로고,2557000,20,3,0,regular,delivery_transport,primary
26,2024,8,바로고,2581000,22,3,0,regular,delivery_transport,primary
26,2024,9,바로고,2980000,23,3,1,regular,delivery_transport,primary
26,2024,10,바로고,3036000,27,3,0,regular,delivery_transport,primary
26,2024,11,바로고,3126000,24,3,0,regular,delivery_transport,primary
26,2024,12,바로고,2451000,20,3,1,regular,delivery_transport,primary
26,2025,1,바로고,2358000,16,3,1,regular,delivery_transport,primary
26,2025,2,바로고,2464000,16,3,1,regular,delivery_transport,primary
26,2025,3,바로고,2780000,23,3,0,regular,delivery_transport,primary
26,2025,4,바로고,2904000,23,3,0,regular,delivery_transport,primary
26,2025,5,바로고,2623000,19,3,0,regular,delivery_transport,primary
26,2025,6,바로고,2330000,21,3,0,regular,delivery_transport,primary
26,2025,7,바로고,2892000,20,3,0,regular,delivery_transport,primary
26,2025,8,바로고,2283000,16,3,0,regular,delivery_transport,primary
26,2025,9,바로고,2336000,17,3,1,regular,delivery_transport,primary
26,2025,10,바로고,2434000,21,3,0,regular,delivery_transport,primary
26,2025,11,바로고,3257000,29,3,0,regular,delivery_transport,primary
26,2025,12,바로고,2618000,21,3,1,regular,delivery_transport,primary
26,2026,1,바로고,2160000,16,3,1,regular,delivery_transport,primary
26,2026,2,바로고,2732000,20,3,1,regular,delivery_transport,primary
26,2026,3,바로고,2695000,23,3,0,regular,delivery_transport,primary
26,2026,4,바로고,3170000,25,3,0,regular,delivery_transport,primary
26,2026,5,바로고,2509000,18,3,0,regular,delivery_transport,primary
27,2024,6,카카오모빌리티,679000,6,3,0,irregular,delivery_transport,occasional
27,2024,7,카카오모빌리티,731000,7,3,0,irregular,delivery_transport,occasional
27,2024,8,카카오모빌리티,584000,6,3,0,irregular,delivery_transport,occasional
27,2024,9,카카오모빌리티,742000,6,3,1,irregular,delivery_transport,occasional
27,2024,10,카카오모빌리티,0,0,0,0,irregular,delivery_transport,occasional
27,2024,11,카카오모빌리티,754000,7,3,0,irregular,delivery_transport,occasional
27,2024,12,카카오모빌리티,502000,5,3,1,irregular,delivery_transport,occasional
27,2025,1,카카오모빌리티,0,0,0,1,irregular,delivery_transport,occasional
27,2025,2,카카오모빌리티,486000,4,3,1,irregular,delivery_transport,occasional
27,2025,3,카카오모빌리티,512000,5,3,0,irregular,delivery_transport,occasional
27,2025,4,카카오모빌리티,627000,6,3,0,irregular,delivery_transport,occasional
27,2025,5,카카오모빌리티,405000,4,3,0,irregular,delivery_transport,occasional
27,2025,6,카카오모빌리티,915000,7,3,0,irregular,delivery_transport,occasional
27,2025,7,카카오모빌리티,1384000,7,3,0,irregular,delivery_transport,occasional
27,2025,8,카카오모빌리티,1359000,8,3,0,irregular,delivery_transport,occasional
27,2025,9,카카오모빌리티,619000,6,3,1,irregular,delivery_transport,occasional
27,2025,10,카카오모빌리티,669000,6,3,0,irregular,delivery_transport,occasional
27,2025,11,카카오모빌리티,1509000,8,3,0,irregular,delivery_transport,occasional
